System Timestamp,GPS Timestamp,Latitude,Longitude,Heading Angle,filename
26:32.1,22/09/2024 11:26,58.3839965,26.7085154,51.70845,36084
26:33.1,22/09/2024 11:26,58.3840028,26.7085486,78.38711,36106
26:34.1,22/09/2024 11:26,58.383999,26.7085855,110.89728,36128
26:35.1,22/09/2024 11:26,58.3839861,26.7086194,131.60228,36171
26:36.1,22/09/2024 11:26,58.3839678,26.7086572,133.66536,36193
26:37.1,22/09/2024 11:26,58.3839472,26.7087008,131.89788,36215
26:38.1,22/09/2024 11:26,58.3839273,26.7087446,130.52172,36237
26:39.1,22/09/2024 11:26,58.3839131,26.7087777,129.35798,36259
26:40.1,22/09/2024 11:26,58.3839003,26.7088102,126.61052,36280
26:41.1,22/09/2024 11:26,58.3838846,26.7088506,126.86052,36302
26:42.1,22/09/2024 11:26,58.383863,26.7088943,135.45036,36324
26:43.1,22/09/2024 11:26,58.3838383,26.7089443,132.40202,36346
26:44.1,22/09/2024 11:26,58.3838139,26.708999,129.6109,36368
26:45.1,22/09/2024 11:26,58.3837924,26.7090476,130.79324,36411
26:46.1,22/09/2024 11:26,58.3837734,26.7090945,126.81646,36433
26:47.1,22/09/2024 11:26,58.3837555,26.7091408,126.45844,36455
26:48.1,22/09/2024 11:26,58.3837357,26.7091856,131.39212,36477
26:49.1,22/09/2024 11:26,58.3837139,26.7092329,131.35776,36499
26:50.1,22/09/2024 11:26,58.3836915,26.7092818,131.25392,36520
26:51.1,22/09/2024 11:26,58.3836699,26.7093254,134.6565,36542
26:52.1,22/09/2024 11:26,58.3836505,26.7093694,128.74698,36564
26:53.1,22/09/2024 11:26,58.3836298,26.7094175,129.85896,36586
26:54.1,22/09/2024 11:26,58.3836107,26.7094769,118.33622,36608
26:55.1,22/09/2024 11:26,58.3835896,26.709541,123.91388,36651
26:56.1,22/09/2024 11:26,58.3835665,26.7095989,129.12742,36673
26:57.1,22/09/2024 11:26,58.383543,26.7096552,127.88752,36695
26:58.1,22/09/2024 11:26,58.3835212,26.709712,125.42774,36717
26:59.1,22/09/2024 11:26,58.3835004,26.7097721,122.43814,36739
27:00.1,22/09/2024 11:27,58.3834787,26.7098348,123.68882,36760
27:01.1,22/09/2024 11:27,58.3834543,26.7099027,124.64896,36782
27:02.1,22/09/2024 11:27,58.3834281,26.7099738,125.1514,36804
27:03.1,22/09/2024 11:27,58.3834034,26.7100373,127.07058,36826
27:04.1,22/09/2024 11:27,58.383379,26.7101013,125.48922,36848
27:05.1,22/09/2024 11:27,58.3833524,26.7101739,124.74708,36891
27:06.1,22/09/2024 11:27,58.3833245,26.7102491,125.60902,36913
27:07.1,22/09/2024 11:27,58.3832945,26.7103262,126.83146,36935
27:08.1,22/09/2024 11:27,58.3832629,26.7104045,127.9287,36957
27:09.1,22/09/2024 11:27,58.383232,26.7104784,128.4392,36979
27:10.1,22/09/2024 11:27,58.3832036,26.7105529,124.91818,37000
27:11.1,22/09/2024 11:27,58.3831787,26.710635,118.09412,37022
27:12.1,22/09/2024 11:27,58.3831556,26.7107119,120.55066,37044
27:13.1,22/09/2024 11:27,58.3831337,26.7107808,121.596,37066
27:14.1,22/09/2024 11:27,58.3831133,26.7108478,119.62994,37088
27:15.1,22/09/2024 11:27,58.3830951,26.7109122,117.92194,37131
27:16.1,22/09/2024 11:27,58.3830796,26.7109746,114.11774,37153
27:17.1,22/09/2024 11:27,58.383065,26.7110398,112.76814,37175
27:18.1,22/09/2024 11:27,58.3830493,26.7111119,112.51154,37197
27:19.1,22/09/2024 11:27,58.3830325,26.7111877,112.6145,37219
27:20.1,22/09/2024 11:27,58.3830186,26.711261,108.7999,37240
27:21.1,22/09/2024 11:27,58.3830051,26.7113317,110.61152,37262
27:22.1,22/09/2024 11:27,58.3829909,26.7114003,111.96742,37284
27:23.1,22/09/2024 11:27,58.3829784,26.7114686,107.71978,37306
27:24.1,22/09/2024 11:27,58.3829651,26.7115347,112.04528,37328
27:25.1,22/09/2024 11:27,58.3829509,26.7116034,111.18878,37371
27:26.1,22/09/2024 11:27,58.3829363,26.7116788,109.78242,37393
27:27.1,22/09/2024 11:27,58.3829218,26.7117577,109.24798,37415
27:28.1,22/09/2024 11:27,58.3829066,26.7118354,110.73112,37437
27:29.1,22/09/2024 11:27,58.3828925,26.7119131,108.15418,37459
27:30.1,22/09/2024 11:27,58.3828795,26.7119861,109.29766,37480
27:31.1,22/09/2024 11:27,58.382866,26.7120523,112.15732,37502
27:32.1,22/09/2024 11:27,58.3828563,26.7121064,106.96548,37524
27:33.1,22/09/2024 11:27,58.3828498,26.7121558,102.29638,37546
27:34.1,22/09/2024 11:27,58.3828416,26.7122058,109.93418,37568
27:35.1,22/09/2024 11:27,58.3828305,26.712257,114.18582,37611
27:36.1,22/09/2024 11:27,58.3828212,26.7123124,105.788,37633
27:37.1,22/09/2024 11:27,58.3828119,26.7123817,104.00512,37655
27:38.1,22/09/2024 11:27,58.3827995,26.7124541,109.99364,37677
27:39.1,22/09/2024 11:27,58.3827862,26.7125286,107.9909,37699
27:40.1,22/09/2024 11:27,58.3827736,26.7126005,108.80288,37720
27:41.1,22/09/2024 11:27,58.3827617,26.7126662,109.10006,37742
27:42.1,22/09/2024 11:27,58.3827509,26.7127268,108.58414,37764
27:43.1,22/09/2024 11:27,58.3827422,26.712784,105.6055,37786
27:44.1,22/09/2024 11:27,58.3827333,26.7128378,108.1994,37808
27:45.1,22/09/2024 11:27,58.3827243,26.7128862,109.40114,37851
27:46.1,22/09/2024 11:27,58.3827182,26.7129297,103.43394,37873
27:47.1,22/09/2024 11:27,58.3827124,26.7129751,104.07544,37895
27:48.1,22/09/2024 11:27,58.3827064,26.7130221,103.26158,37917
27:49.1,22/09/2024 11:27,58.3826993,26.7130715,105.73194,37939
27:50.1,22/09/2024 11:27,58.3826904,26.713135,105.81984,37960
27:51.1,22/09/2024 11:27,58.38268,26.7132111,104.83238,37982
27:52.1,22/09/2024 11:27,58.3826706,26.7132816,104.84768,38004
27:53.1,22/09/2024 11:27,58.3826621,26.7133484,103.06984,38026
27:54.1,22/09/2024 11:27,58.3826555,26.7134141,100.1037,38048
27:55.1,22/09/2024 11:27,58.3826495,26.7134783,100.5118,38091
27:56.1,22/09/2024 11:27,58.3826437,26.713549,99.02738,38113
27:57.1,22/09/2024 11:27,58.3826361,26.7136224,101.54834,38135
27:58.1,22/09/2024 11:27,58.382626,26.7136995,104.73966,38157
27:59.1,22/09/2024 11:27,58.3826158,26.7137782,102.83256,38179
28:00.1,22/09/2024 11:28,58.3826042,26.7138552,108.23328,38200
28:01.1,22/09/2024 11:28,58.3825904,26.7139321,109.07396,38222
28:02.1,22/09/2024 11:28,58.382577,26.7140073,108.66082,38244
28:03.1,22/09/2024 11:28,58.382564,26.7140772,110.29126,38266
28:04.1,22/09/2024 11:28,58.3825526,26.7141417,107.63324,38288
28:05.1,22/09/2024 11:28,58.3825439,26.7141979,106.05432,38331
28:06.1,22/09/2024 11:28,58.3825392,26.7142446,99.23754,38353
28:07.1,22/09/2024 11:28,58.3825387,26.7142879,90.86376,38375
28:08.1,22/09/2024 11:28,58.3825482,26.7143243,53.26833,38397
28:09.1,22/09/2024 11:28,58.3825627,26.7143485,34.57999,38419
28:10.1,22/09/2024 11:28,58.3825726,26.7143641,42.22307,38440
28:11.1,22/09/2024 11:28,58.3825762,26.7143761,77.10826,38462
28:12.1,22/09/2024 11:28,58.3825794,26.714395,72.24807,38484
28:13.1,22/09/2024 11:28,58.3825885,26.7144299,62.33141,38506
28:14.1,22/09/2024 11:28,58.3825984,26.7144853,73.88719,38528
28:15.1,22/09/2024 11:28,58.382602,26.714538,87.79896,38571
28:16.1,22/09/2024 11:28,58.3826045,26.7145792,82.8474,38593
28:17.1,22/09/2024 11:28,58.3826074,26.7146212,83.75799,38615
28:18.1,22/09/2024 11:28,58.3826054,26.7146683,99.7492,38637
28:19.1,22/09/2024 11:28,58.3825931,26.7147062,133.21042,38659
28:20.1,22/09/2024 11:28,58.3825728,26.7147168,178.89968,38680
28:21.1,22/09/2024 11:28,58.3825506,26.7147057,201.23074,38702
28:22.1,22/09/2024 11:28,58.3825255,26.7146898,197.3588,38724
28:23.1,22/09/2024 11:28,58.3824966,26.7146873,176.88718,38746
28:24.1,22/09/2024 11:28,58.3824693,26.7147124,145.70258,38768
28:25.1,22/09/2024 11:28,58.3824483,26.714767,119.4756,38811
28:26.1,22/09/2024 11:28,58.3824323,26.7148363,111.31396,38833
28:27.1,22/09/2024 11:28,58.3824166,26.714912,111.54302,38855
28:28.1,22/09/2024 11:28,58.3823972,26.7149932,115.37872,38877
28:29.1,22/09/2024 11:28,58.3823788,26.7150796,110.72702,38899
28:30.1,22/09/2024 11:28,58.3823603,26.715169,111.65052,38920
28:31.1,22/09/2024 11:28,58.3823421,26.7152552,111.85072,38942
28:32.1,22/09/2024 11:28,58.3823247,26.715334,112.77228,38964
28:33.1,22/09/2024 11:28,58.382311,26.7153991,110.83686,38986
28:34.1,22/09/2024 11:28,58.3823014,26.7154486,109.60896,39008
28:35.1,22/09/2024 11:28,58.3822932,26.715502,103.99024,39051
28:36.1,22/09/2024 11:28,58.3822831,26.7155711,106.24792,39073
28:37.1,22/09/2024 11:28,58.3822693,26.7156525,108.44494,39095
28:38.1,22/09/2024 11:28,58.3822549,26.7157416,106.58288,39117
28:39.1,22/09/2024 11:28,58.3822417,26.7158362,104.2246,39139
28:40.1,22/09/2024 11:28,58.3822295,26.7159294,103.86258,39160
28:41.1,22/09/2024 11:28,58.3822177,26.7160148,106.02698,39182
28:42.1,22/09/2024 11:28,58.3822082,26.7160936,101.82996,39204
28:43.1,22/09/2024 11:28,58.3822021,26.7161684,97.7662,39226
28:44.1,22/09/2024 11:28,58.3821954,26.7162442,100.56974,39248
28:45.1,22/09/2024 11:28,58.3821903,26.7163176,96.28,39291
28:46.1,22/09/2024 11:28,58.3821911,26.7163874,85.63012,39313
28:47.1,22/09/2024 11:28,58.382199,26.7164512,73.04425,39335
28:48.1,22/09/2024 11:28,58.3822124,26.7165095,63.88794,39357
28:49.1,22/09/2024 11:28,58.3822293,26.7165612,55.44568,39379
28:50.1,22/09/2024 11:28,58.3822511,26.7166062,44.13209,39400
28:51.1,22/09/2024 11:28,58.3822798,26.7166531,39.32703,39422
28:52.1,22/09/2024 11:28,58.3823108,26.7166993,37.67746,39444
28:53.1,22/09/2024 11:28,58.3823438,26.7167463,36.62103,39466
28:54.1,22/09/2024 11:28,58.3823782,26.7167956,37.15007,39488
28:55.1,22/09/2024 11:28,58.3824129,26.7168446,36.17475,39531
28:56.1,22/09/2024 11:28,58.3824472,26.7168918,36.16329,39553
28:57.1,22/09/2024 11:28,58.3824792,26.7169388,37.6593,39575
28:58.1,22/09/2024 11:28,58.3825098,26.7169859,38.49783,39597
28:59.1,22/09/2024 11:28,58.3825416,26.7170323,36.82264,39619
29:00.1,22/09/2024 11:29,58.3825741,26.7170791,36.81788,39640
29:01.1,22/09/2024 11:29,58.3826063,26.7171266,38.53619,39662
29:02.1,22/09/2024 11:29,58.3826394,26.7171724,34.31472,39684
29:03.1,22/09/2024 11:29,58.3826716,26.7172159,35.46933,39706
29:04.1,22/09/2024 11:29,58.3827019,26.7172554,33.2101,39728
29:05.1,22/09/2024 11:29,58.3827292,26.7172907,33.51435,39771
29:06.1,22/09/2024 11:29,58.3827603,26.7173324,35.28282,39793
29:07.1,22/09/2024 11:29,58.3827931,26.7173807,38.10265,39815
29:08.1,22/09/2024 11:29,58.3828254,26.7174356,41.9647,39837
29:09.1,22/09/2024 11:29,58.3828598,26.717491,38.52387,39859
29:10.1,22/09/2024 11:29,58.3828957,26.7175494,40.46944,39880
29:11.1,22/09/2024 11:29,58.3829313,26.717608,40.71909,39902
29:12.1,22/09/2024 11:29,58.3829678,26.7176704,42.19594,39924
29:13.1,22/09/2024 11:29,58.3830047,26.7177351,42.71948,39946
29:14.1,22/09/2024 11:29,58.3830407,26.7178012,44.28975,39968
29:15.1,22/09/2024 11:29,58.3830777,26.7178677,42.92537,40011
29:16.1,22/09/2024 11:29,58.3831135,26.7179327,43.97787,40033
29:17.1,22/09/2024 11:29,58.3831432,26.7179909,46.53719,40055
29:18.1,22/09/2024 11:29,58.3831657,26.7180362,46.23034,40077
29:19.1,22/09/2024 11:29,58.3831824,26.7180701,46.72271,40099
29:20.1,22/09/2024 11:29,58.383199,26.7181078,49.8776,40120
29:21.1,22/09/2024 11:29,58.3832155,26.7181547,57.33901,40142
29:22.1,22/09/2024 11:29,58.383233,26.7182119,60.29292,40164
29:23.1,22/09/2024 11:29,58.3832524,26.7182815,62.77379,40186
29:24.1,22/09/2024 11:29,58.3832734,26.718363,64.1999,40208
29:25.1,22/09/2024 11:29,58.3832946,26.7184527,66.43478,40251
29:26.1,22/09/2024 11:29,58.3833155,26.7185459,67.02977,40273
29:27.1,22/09/2024 11:29,58.383337,26.718641,66.40193,40295
29:28.1,22/09/2024 11:29,58.383358,26.7187373,67.53111,40317
29:29.1,22/09/2024 11:29,58.3833802,26.7188326,65.61365,40339
29:30.1,22/09/2024 11:29,58.3834018,26.7189292,67.45811,40360
29:31.1,22/09/2024 11:29,58.3834225,26.719028,68.54709,40382
29:32.1,22/09/2024 11:29,58.3834429,26.7191272,69.04734,40404
29:33.1,22/09/2024 11:29,58.3834628,26.7192294,69.9012,40426
29:34.1,22/09/2024 11:29,58.3834826,26.7193323,69.71792,40448
29:35.1,22/09/2024 11:29,58.383503,26.7194356,69.16737,40491
29:36.1,22/09/2024 11:29,58.3835198,26.7195394,73.5103,40513
29:37.1,22/09/2024 11:29,58.3835425,26.719637,63.4133,40535
29:38.1,22/09/2024 11:29,58.3835644,26.7197353,68.13466,40557
29:39.1,22/09/2024 11:29,58.3835834,26.7198347,69.94242,40579
29:40.1,22/09/2024 11:29,58.383603,26.7199351,69.22435,40600
29:41.1,22/09/2024 11:29,58.3836218,26.7200373,70.81739,40622
29:42.1,22/09/2024 11:29,58.3836399,26.7201384,70.45659,40644
29:43.1,22/09/2024 11:29,58.383657,26.7202402,71.17732,40666
29:44.1,22/09/2024 11:29,58.383674,26.7203445,71.94709,40688
29:45.1,22/09/2024 11:29,58.3836913,26.7204475,71.27139,40731
29:46.1,22/09/2024 11:29,58.383709,26.720549,71.24291,40753
29:47.1,22/09/2024 11:29,58.3837268,26.7206512,70.82413,40775
29:48.1,22/09/2024 11:29,58.3837429,26.7207539,73.37545,40797
29:49.1,22/09/2024 11:29,58.3837587,26.720854,72.45924,40819
29:50.1,22/09/2024 11:29,58.3837746,26.7209472,71.6459,40840
29:51.1,22/09/2024 11:29,58.3837901,26.7210352,71.07757,40862
29:52.1,22/09/2024 11:29,58.3838063,26.7211233,70.4773,40884
29:53.1,22/09/2024 11:29,58.383822,26.7212064,69.31968,40906
29:54.1,22/09/2024 11:29,58.3838392,26.7212828,65.29256,40928
29:55.1,22/09/2024 11:29,58.3838563,26.7213473,62.24763,40971
29:56.1,22/09/2024 11:29,58.3838727,26.7214038,59.20416,40993
29:57.1,22/09/2024 11:29,58.383892,26.7214598,55.46699,41015
29:58.1,22/09/2024 11:29,58.3839165,26.7215275,55.43671,41037
29:59.1,22/09/2024 11:29,58.3839447,26.7216041,54.69162,41059
30:00.1,22/09/2024 11:30,58.3839744,26.7216865,55.67292,41080
30:01.1,22/09/2024 11:30,58.3840043,26.7217727,56.86268,41102
30:02.1,22/09/2024 11:30,58.3840352,26.7218587,55.08733,41124
30:03.1,22/09/2024 11:30,58.384067,26.7219448,54.6063,41146
30:04.1,22/09/2024 11:30,58.3840981,26.7220337,56.97293,41168
30:05.1,22/09/2024 11:30,58.3841295,26.7221233,55.87634,41211
30:06.1,22/09/2024 11:30,58.3841606,26.7222107,55.99275,41233
30:07.1,22/09/2024 11:30,58.3841895,26.7222956,57.45624,41255
30:08.1,22/09/2024 11:30,58.3842173,26.7223749,55.3053,41277
30:09.1,22/09/2024 11:30,58.3842439,26.72245,56.4579,41299
30:10.1,22/09/2024 11:30,58.3842687,26.722521,56.267,41320
30:11.1,22/09/2024 11:30,58.3842933,26.7225904,56.01714,41342
30:12.1,22/09/2024 11:30,58.3843171,26.7226567,55.70048,41364
30:13.1,22/09/2024 11:30,58.3843403,26.7227234,56.29726,41386
30:14.1,22/09/2024 11:30,58.3843626,26.7227903,57.32522,41408
30:15.1,22/09/2024 11:30,58.3843833,26.72285,56.47183,41451
30:16.1,22/09/2024 11:30,58.3844037,26.722901,51.11374,41473
30:17.1,22/09/2024 11:30,58.3844253,26.7229385,38.27486,41495
30:18.1,22/09/2024 11:30,58.3844459,26.7229633,29.10564,41517
30:19.1,22/09/2024 11:30,58.3844578,26.7229955,66.92315,41539
30:20.1,22/09/2024 11:30,58.3844569,26.7230331,102.80598,41560
30:21.1,22/09/2024 11:30,58.3844487,26.7230665,121.09934,41582
30:22.1,22/09/2024 11:30,58.3844309,26.7230883,156.85734,41604
30:23.1,22/09/2024 11:30,58.3844095,26.7230922,183.05986,41626
30:24.1,22/09/2024 11:30,58.3843865,26.7230871,188.44366,41648
30:25.1,22/09/2024 11:30,58.3843681,26.7230805,192.58484,41691
30:26.1,22/09/2024 11:30,58.3843571,26.7230763,191.88268,41713
30:27.1,22/09/2024 11:30,58.3843514,26.7230754,181.41212,41735
30:28.1,22/09/2024 11:30,58.3843474,26.7230754,182.3465,41757
30:29.1,22/09/2024 11:30,58.3843458,26.7230763,185.49316,41779
30:30.1,22/09/2024 11:30,58.3843456,26.7230766,185.49316,41800
30:31.1,22/09/2024 11:30,58.3843457,26.7230765,185.49316,41822
30:32.1,22/09/2024 11:30,58.3843458,26.7230764,185.49316,41844
30:33.1,22/09/2024 11:30,58.3843459,26.7230766,185.49316,41866
30:34.1,22/09/2024 11:30,58.3843459,26.7230769,185.49316,41888
30:35.1,22/09/2024 11:30,58.3843452,26.7230775,165.69772,41931
30:36.1,22/09/2024 11:30,58.3843328,26.7230722,193.46704,41953
30:37.1,22/09/2024 11:30,58.384309,26.7230675,184.0309,41975
30:38.1,22/09/2024 11:30,58.3842835,26.7230631,185.9983,41997
30:39.1,22/09/2024 11:30,58.384258,26.72305,199.001,42019
30:40.1,22/09/2024 11:30,58.3842293,26.7230299,200.97036,42040
30:41.1,22/09/2024 11:30,58.3842025,26.7230089,203.7582,42062
30:42.1,22/09/2024 11:30,58.3841732,26.7229949,190.90556,42084
30:43.1,22/09/2024 11:30,58.3841402,26.7230081,160.2037,42106
30:44.1,22/09/2024 11:30,58.3841077,26.7230571,135.0067,42128
30:45.1,22/09/2024 11:30,58.3840723,26.7231191,138.39944,42171
30:46.1,22/09/2024 11:30,58.3840314,26.7231667,153.27058,42193
30:47.1,22/09/2024 11:30,58.3839838,26.7231958,165.74222,42215
30:48.1,22/09/2024 11:30,58.3839327,26.723219,167.0942,42237
30:49.1,22/09/2024 11:30,58.3838831,26.7232461,163.62148,42259
30:50.1,22/09/2024 11:30,58.3838336,26.7232738,163.34566,42280
30:51.1,22/09/2024 11:30,58.3837887,26.723297,165.2842,42302
30:52.1,22/09/2024 11:30,58.3837533,26.7233142,165.37844,42324
30:53.1,22/09/2024 11:30,58.3837211,26.7233282,168.46498,42346
30:54.1,22/09/2024 11:30,58.3836865,26.7233428,167.52618,42368
30:55.1,22/09/2024 11:30,58.3836521,26.7233601,165.02538,42411
30:56.1,22/09/2024 11:30,58.3836127,26.7233834,162.75438,42433
30:57.1,22/09/2024 11:30,58.3835673,26.7234036,168.62846,42455
30:58.1,22/09/2024 11:30,58.3835188,26.7234257,165.6846,42477
30:59.1,22/09/2024 11:30,58.3834688,26.7234492,166.27854,42499
31:00.1,22/09/2024 11:31,58.3834178,26.723473,166.60388,42520
31:01.1,22/09/2024 11:31,58.3833668,26.7234968,166.39506,42542
31:02.1,22/09/2024 11:31,58.3833159,26.7235237,163.89434,42564
31:03.1,22/09/2024 11:31,58.3832641,26.7235505,165.26808,42586
31:04.1,22/09/2024 11:31,58.3832121,26.7235769,165.45198,42608
31:05.1,22/09/2024 11:31,58.3831608,26.7236027,165.51126,42651
31:06.1,22/09/2024 11:31,58.3831095,26.7236303,163.75216,42673
31:07.1,22/09/2024 11:31,58.3830584,26.7236582,164.03438,42695
31:08.1,22/09/2024 11:31,58.3830064,26.7236835,166.43148,42717
31:09.1,22/09/2024 11:31,58.3829535,26.7237078,166.37692,42739
31:10.1,22/09/2024 11:31,58.3829015,26.7237324,166.04794,42760
31:11.1,22/09/2024 11:31,58.3828501,26.7237577,165.31492,42782
31:12.1,22/09/2024 11:31,58.3827992,26.7237845,164.33024,42804
31:13.1,22/09/2024 11:31,58.3827478,26.7238115,164.80504,42826
31:14.1,22/09/2024 11:31,58.3826975,26.7238401,162.92548,42848
31:15.1,22/09/2024 11:31,58.38265,26.7238653,164.77104,42891
31:16.1,22/09/2024 11:31,58.3826109,26.7238841,166.08234,42913
31:17.1,22/09/2024 11:31,58.3825821,26.7238963,169.02126,42935
31:18.1,22/09/2024 11:31,58.3825598,26.7239033,171.9786,42957
31:19.1,22/09/2024 11:31,58.3825333,26.7239137,168.15614,42979
31:20.1,22/09/2024 11:31,58.3825028,26.723932,161.0684,43000
31:21.1,22/09/2024 11:31,58.3824694,26.7239539,161.82672,43022
31:22.1,22/09/2024 11:31,58.3824344,26.723977,161.20714,43044
31:23.1,22/09/2024 11:31,58.3823974,26.7239988,164.427,43066
31:24.1,22/09/2024 11:31,58.3823576,26.7240237,162.42394,43088
31:25.1,22/09/2024 11:31,58.3823157,26.7240503,161.29042,43131
31:26.1,22/09/2024 11:31,58.3822728,26.7240749,163.6877,43153
31:27.1,22/09/2024 11:31,58.3822316,26.724095,166.25094,43175
31:28.1,22/09/2024 11:31,58.3821913,26.7241157,163.7632,43197
31:29.1,22/09/2024 11:31,58.3821503,26.7241392,162.19436,43219
31:30.1,22/09/2024 11:31,58.3821107,26.724159,166.63674,43240
31:31.1,22/09/2024 11:31,58.3820708,26.7241792,164.5489,43262
31:32.1,22/09/2024 11:31,58.3820299,26.7242019,163.44372,43284
31:33.1,22/09/2024 11:31,58.3819908,26.7242225,164.67806,43306
31:34.1,22/09/2024 11:31,58.3819584,26.7242381,166.25862,43328
31:35.1,22/09/2024 11:31,58.3819312,26.7242498,167.42096,43371
31:36.1,22/09/2024 11:31,58.3819002,26.724256,175.8209,43393
31:37.1,22/09/2024 11:31,58.3818663,26.7242671,167.35734,43415
31:38.1,22/09/2024 11:31,58.381829,26.7242906,159.33602,43437
31:39.1,22/09/2024 11:31,58.3817851,26.7243166,163.43576,43459
31:40.1,22/09/2024 11:31,58.3817368,26.7243433,163.44508,43480
31:41.1,22/09/2024 11:31,58.3816869,26.7243709,163.4741,43502
31:42.1,22/09/2024 11:31,58.381636,26.7243952,166.63854,43524
31:43.1,22/09/2024 11:31,58.381584,26.7244174,167.40172,43546
31:44.1,22/09/2024 11:31,58.3815323,26.7244424,164.62458,43568
31:45.1,22/09/2024 11:31,58.3814811,26.7244711,162.83776,43611
31:46.1,22/09/2024 11:31,58.3814298,26.7245001,163.41354,43633
31:47.1,22/09/2024 11:31,58.3813778,26.724526,165.96924,43655
31:48.1,22/09/2024 11:31,58.3813252,26.7245503,166.29866,43677
31:49.1,22/09/2024 11:31,58.3812758,26.7245744,165.16056,43699
31:50.1,22/09/2024 11:31,58.3812314,26.7245965,165.2016,43720
31:51.1,22/09/2024 11:31,58.3811913,26.7246192,162.52604,43742
31:52.1,22/09/2024 11:31,58.3811595,26.7246396,160.21812,43764
31:53.1,22/09/2024 11:31,58.3811311,26.7246584,160.72822,43786
31:54.1,22/09/2024 11:31,58.3810969,26.7246762,165.68378,43808
31:55.1,22/09/2024 11:31,58.3810588,26.7246953,164.81986,43851
31:56.1,22/09/2024 11:31,58.3810225,26.7247175,160.8899,43873
31:57.1,22/09/2024 11:31,58.3809899,26.7247406,158.71036,43895
31:58.1,22/09/2024 11:31,58.3809546,26.7247616,163.9888,43917
31:59.1,22/09/2024 11:31,58.3809181,26.7247832,162.08782,43939
32:00.1,22/09/2024 11:32,58.3808816,26.7248096,158.09522,43960
32:01.1,22/09/2024 11:32,58.3808451,26.7248358,159.69374,43982
32:02.1,22/09/2024 11:32,58.3808103,26.7248596,160.45934,44004
32:03.1,22/09/2024 11:32,58.3807774,26.7248818,160.60204,44026
32:04.1,22/09/2024 11:32,58.3807487,26.7249024,158.77308,44048
32:05.1,22/09/2024 11:32,58.380727,26.7249182,159.08146,44091
32:06.1,22/09/2024 11:32,58.3807097,26.7249268,168.73218,44113
32:07.1,22/09/2024 11:32,58.3806946,26.724926,188.56304,44135
32:08.1,22/09/2024 11:32,58.3806783,26.7249185,195.09824,44157
32:09.1,22/09/2024 11:32,58.3806609,26.7249137,185.11772,44179
32:10.1,22/09/2024 11:32,58.3806474,26.7249199,153.09432,44200
32:11.1,22/09/2024 11:32,58.3806408,26.7249393,109.98252,44222
32:12.1,22/09/2024 11:32,58.3806401,26.7249573,81.37066,44244
32:13.1,22/09/2024 11:32,58.3806426,26.7249631,8.00201,44266
32:14.1,22/09/2024 11:32,58.3806431,26.7249643,83.87727,44288
32:15.1,22/09/2024 11:32,58.3806425,26.7249648,83.87727,44331
32:16.1,22/09/2024 11:32,58.3806423,26.7249647,83.87727,44353
32:17.1,22/09/2024 11:32,58.3806421,26.7249648,83.87727,44375
32:18.1,22/09/2024 11:32,58.380642,26.7249648,83.87727,44397
32:19.1,22/09/2024 11:32,58.3806418,26.7249645,83.87727,44419
32:20.1,22/09/2024 11:32,58.3806419,26.7249642,83.87727,44440
32:21.1,22/09/2024 11:32,58.3806419,26.7249642,83.87727,44462
32:22.1,22/09/2024 11:32,58.3806417,26.7249639,83.87727,44484
32:23.1,22/09/2024 11:32,58.3806416,26.7249739,90.68982,44506
32:24.1,22/09/2024 11:32,58.3806442,26.725004,78.5198,44528
32:25.1,22/09/2024 11:32,58.3806523,26.7250484,68.16738,44571
32:26.1,22/09/2024 11:32,58.3806687,26.7250932,50.05917,44593
32:27.1,22/09/2024 11:32,58.3806942,26.7251257,27.50202,44615
32:28.1,22/09/2024 11:32,58.3807252,26.7251397,7.50905,44637
32:29.1,22/09/2024 11:32,58.3807594,26.7251381,355.78872,44659
32:30.1,22/09/2024 11:32,58.3807963,26.7251271,349.76468,44680
32:31.1,22/09/2024 11:32,58.3808337,26.7251079,343.3258,44702
32:32.1,22/09/2024 11:32,58.3808726,26.7250824,340.66352,44724
32:33.1,22/09/2024 11:32,58.3809127,26.7250563,341.80248,44746
32:34.1,22/09/2024 11:32,58.3809532,26.7250313,342.45008,44768
32:35.1,22/09/2024 11:32,58.3809943,26.7250093,345.43976,44811
32:36.1,22/09/2024 11:32,58.3810363,26.7249876,344.92536,44833
32:37.1,22/09/2024 11:32,58.3810786,26.7249644,344.00476,44855
32:38.1,22/09/2024 11:32,58.3811207,26.724941,344.0938,44877
32:39.1,22/09/2024 11:32,58.3811615,26.7249165,342.26384,44899
32:40.1,22/09/2024 11:32,58.3812016,26.7248933,343.88836,44920
32:41.1,22/09/2024 11:32,58.3812413,26.7248726,345.75804,44942
32:42.1,22/09/2024 11:32,58.3812825,26.7248527,346.07692,44964
32:43.1,22/09/2024 11:32,58.381324,26.7248295,343.02992,44986
32:44.1,22/09/2024 11:32,58.3813667,26.7248051,343.54572,45008
32:45.1,22/09/2024 11:32,58.381411,26.7247795,343.37668,45051
32:46.1,22/09/2024 11:32,58.3814583,26.7247539,344.75256,45073
32:47.1,22/09/2024 11:32,58.3815072,26.7247284,344.9342,45095
32:48.1,22/09/2024 11:32,58.3815567,26.7247033,345.6316,45117
32:49.1,22/09/2024 11:32,58.3816062,26.7246791,346.17356,45139
32:50.1,22/09/2024 11:32,58.3816569,26.7246543,345.4344,45160
